invoice_id,vendor_id,vendor_name,vendor_category,date_issued,date_due,payment_terms,service_type,amount_subtotal,tax_rate,tax_amount,amount_total,status,payment_date,invoice_currency,po_number
INV-000758,V013,Logistics Provider 13,Transportation,2025-03-26 20:46:50.810810808,2025-04-25 20:46:50.810810808,NET30,Express Delivery,21293.36,0.1,2129.34,23422.7,Pending,,USD,PO-8692
INV-000759,V046,Logistics Provider 46,Freight Forwarder,2025-03-27 11:04:30.270270272,2025-05-11 11:04:30.270270272,NET45,Road Transport,20376.28,0.0,0.0,20376.28,Pending,,USD,PO-1884
INV-000760,V035,Logistics Provider 35,Freight Forwarder,2025-03-28 01:22:09.729729728,2025-04-27 01:22:09.729729728,NET30,Air Freight,16347.11,0.1,1634.71,17981.82,Approved,,USD,PO-5596
INV-000761,V006,Logistics Provider 6,Last Mile Delivery,2025-03-28 15:39:49.189189192,2025-04-27 15:39:49.189189192,NET30,Customs Clearance,8206.03,0.1,820.6,9026.63,Rejected,,USD,PO-1111
INV-000762,V018,Logistics Provider 18,Last Mile Delivery,2025-03-29 05:57:28.648648648,2025-05-13 05:57:28.648648648,NET45,Air Freight,24904.71,0.05,1245.24,26149.95,Approved,,USD,PO-9356
INV-000763,V005,Logistics Provider 5,Warehousing,2025-03-29 20:15:08.108108112,2025-04-28 20:15:08.108108112,NET30,Express Delivery,7372.34,0.05,368.62,7740.96,Paid,2025-04-24 20:15:08.108108112,USD,PO-7900
INV-000764,V047,Logistics Provider 47,Freight Forwarder,2025-03-30 10:32:47.567567568,2025-06-28 10:32:47.567567568,NET90,Warehousing,41938.53,0.05,2096.93,44035.46,Paid,2025-06-20 10:32:47.567567568,USD,PO-4818
INV-000765,V025,Logistics Provider 25,Last Mile Delivery,2025-03-31 00:50:27.027027032,2025-04-30 00:50:27.027027032,NET30,Warehousing,19149.45,0.0,0.0,19149.45,Approved,,USD,PO-6350
INV-000766,V002,Logistics Provider 2,Transportation,2025-03-31 15:08:06.486486488,2025-05-15 15:08:06.486486488,NET45,Warehousing,19365.37,0.0,0.0,19365.37,Paid,2025-05-12 15:08:06.486486488,USD,PO-5895
INV-000767,V010,Logistics Provider 10,Last Mile Delivery,2025-04-01 05:25:45.945945944,2025-06-30 05:25:45.945945944,NET90,Last Mile Delivery,24226.31,0.05,1211.32,25437.63,Approved,,USD,PO-9044
INV-000768,V030,Logistics Provider 30,Warehousing,2025-04-01 19:43:25.405405408,2025-05-16 19:43:25.405405408,NET45,Cross-Border,22762.26,0.05,1138.11,23900.37,Pending,,USD,PO-2724
INV-000769,V050,Logistics Provider 50,Transportation,2025-04-02 10:01:04.864864864,2025-05-17 10:01:04.864864864,NET45,Last Mile Delivery,49748.04,0.0,0.0,49748.04,Paid,2025-05-02 10:01:04.864864864,USD,PO-5019
INV-000770,V045,Logistics Provider 45,Customs Broker,2025-04-03 00:18:44.324324328,2025-06-02 00:18:44.324324328,NET60,Road Transport,27723.67,0.0,0.0,27723.67,Pending,,USD,PO-8276
INV-000771,V005,Logistics Provider 5,Warehousing,2025-04-03 14:36:23.783783784,2025-06-02 14:36:23.783783784,NET60,Warehousing,5321.88,0.0,0.0,5321.88,Rejected,,USD,PO-3614
INV-000772,V033,Logistics Provider 33,Customs Broker,2025-04-04 04:54:03.243243248,2025-05-19 04:54:03.243243248,NET45,Express Delivery,30736.99,0.0,0.0,30736.99,Pending,,USD,PO-3478
INV-000773,V001,Logistics Provider 1,Last Mile Delivery,2025-04-04 19:11:42.702702704,2025-05-19 19:11:42.702702704,NET45,Customs Clearance,8427.63,0.05,421.38,8849.01,Paid,2025-05-06 19:11:42.702702704,USD,PO-6567
INV-000774,V018,Logistics Provider 18,Last Mile Delivery,2025-04-05 09:29:22.162162160,2025-05-20 09:29:22.162162160,NET45,Air Freight,2515.94,0.0,0.0,2515.94,Approved,,USD,PO-6872
INV-000775,V032,Logistics Provider 32,Freight Forwarder,2025-04-05 23:47:01.621621624,2025-06-04 23:47:01.621621624,NET60,Cross-Border,48566.37,0.05,2428.32,50994.69,Pending,,USD,PO-7586
INV-000776,V047,Logistics Provider 47,Freight Forwarder,2025-04-06 14:04:41.081081080,2025-06-05 14:04:41.081081080,NET60,Sea Freight,38903.41,0.1,3890.34,42793.75,Pending,,USD,PO-5700
INV-000777,V049,Logistics Provider 49,Transportation,2025-04-07 04:22:20.540540544,2025-05-07 04:22:20.540540544,NET30,Customs Clearance,49025.34,0.1,4902.53,53927.87,Paid,2025-04-27 04:22:20.540540544,USD,PO-2007
INV-000778,V011,Logistics Provider 11,Freight Forwarder,2025-04-07 18:40:00.000000000,2025-05-07 18:40:00.000000000,NET30,Cross-Border,24416.04,0.0,0.0,24416.04,Paid,2025-04-22 18:40:00,USD,PO-3426
INV-000779,V021,Logistics Provider 21,Customs Broker,2025-04-08 08:57:39.459459464,2025-05-23 08:57:39.459459464,NET45,Last Mile Delivery,27080.62,0.1,2708.06,29788.68,Paid,2025-05-18 08:57:39.459459464,USD,PO-3158
INV-000780,V026,Logistics Provider 26,Warehousing,2025-04-08 23:15:18.918918920,2025-07-07 23:15:18.918918920,NET90,Last Mile Delivery,9248.51,0.1,924.85,10173.36,Approved,,USD,PO-5636
INV-000781,V025,Logistics Provider 25,Last Mile Delivery,2025-04-09 13:32:58.378378376,2025-07-08 13:32:58.378378376,NET90,Customs Clearance,13098.46,0.1,1309.85,14408.31,Paid,2025-06-27 13:32:58.378378376,USD,PO-5850
INV-000782,V022,Logistics Provider 22,Customs Broker,2025-04-10 03:50:37.837837840,2025-06-09 03:50:37.837837840,NET60,Last Mile Delivery,42088.91,0.0,0.0,42088.91,Paid,2025-06-06 03:50:37.837837840,USD,PO-2189
INV-000783,V027,Logistics Provider 27,Transportation,2025-04-10 18:08:17.297297296,2025-06-09 18:08:17.297297296,NET60,Warehousing,18453.1,0.0,0.0,18453.1,Paid,2025-05-30 18:08:17.297297296,USD,PO-9961
INV-000784,V049,Logistics Provider 49,Transportation,2025-04-11 08:25:56.756756760,2025-06-10 08:25:56.756756760,NET60,Road Transport,41513.93,0.1,4151.39,45665.32,Approved,,USD,PO-8984
INV-000785,V013,Logistics Provider 13,Transportation,2025-04-11 22:43:36.216216216,2025-05-26 22:43:36.216216216,NET45,Air Freight,35741.67,0.05,1787.08,37528.75,Paid,2025-05-18 22:43:36.216216216,USD,PO-5196
INV-000786,V033,Logistics Provider 33,Customs Broker,2025-04-12 13:01:15.675675680,2025-07-11 13:01:15.675675680,NET90,Road Transport,9681.38,0.1,968.14,10649.52,Paid,2025-06-30 13:01:15.675675680,USD,PO-5939
INV-000787,V034,Logistics Provider 34,Warehousing,2025-04-13 03:18:55.135135136,2025-05-13 03:18:55.135135136,NET30,Cross-Border,25864.87,0.0,0.0,25864.87,Approved,,USD,PO-6312
INV-000788,V041,Logistics Provider 41,Warehousing,2025-04-13 17:36:34.594594592,2025-05-28 17:36:34.594594592,NET45,Air Freight,34191.98,0.0,0.0,34191.98,Paid,2025-04-14 17:36:34.594594592,USD,PO-5404
INV-000789,V035,Logistics Provider 35,Freight Forwarder,2025-04-14 07:54:14.054054056,2025-05-14 07:54:14.054054056,NET30,Express Delivery,12516.82,0.0,0.0,12516.82,Paid,2025-05-08 07:54:14.054054056,USD,PO-5456
INV-000790,V001,Logistics Provider 1,Last Mile Delivery,2025-04-14 22:11:53.513513512,2025-05-14 22:11:53.513513512,NET30,Air Freight,41703.74,0.1,4170.37,45874.11,Pending,,USD,PO-7076
INV-000791,V021,Logistics Provider 21,Customs Broker,2025-04-15 12:29:32.972972976,2025-05-30 12:29:32.972972976,NET45,Road Transport,27696.56,0.05,1384.83,29081.39,Pending,,USD,PO-7644
INV-000792,V048,Logistics Provider 48,Customs Broker,2025-04-16 02:47:12.432432432,2025-05-16 02:47:12.432432432,NET30,Customs Clearance,9096.86,0.0,0.0,9096.86,Approved,,USD,PO-7677
INV-000793,V006,Logistics Provider 6,Last Mile Delivery,2025-04-16 17:04:51.891891896,2025-07-15 17:04:51.891891896,NET90,Air Freight,29566.24,0.0,0.0,29566.24,Paid,2025-07-06 17:04:51.891891896,USD,PO-2691
INV-000794,V028,Logistics Provider 28,Freight Forwarder,2025-04-17 07:22:31.351351352,2025-05-17 07:22:31.351351352,NET30,Express Delivery,49985.98,0.1,4998.6,54984.58,Paid,2025-05-04 07:22:31.351351352,USD,PO-8358
INV-000795,V017,Logistics Provider 17,Freight Forwarder,2025-04-17 21:40:10.810810808,2025-07-16 21:40:10.810810808,NET90,Express Delivery,8375.55,0.05,418.78,8794.33,Pending,,USD,PO-6220
INV-000796,V005,Logistics Provider 5,Warehousing,2025-04-18 11:57:50.270270272,2025-07-17 11:57:50.270270272,NET90,Express Delivery,41021.09,0.1,4102.11,45123.2,Paid,2025-07-15 11:57:50.270270272,USD,PO-5912
INV-000797,V031,Logistics Provider 31,Customs Broker,2025-04-19 02:15:29.729729728,2025-07-18 02:15:29.729729728,NET90,Road Transport,11158.14,0.0,0.0,11158.14,Paid,2025-07-09 02:15:29.729729728,USD,PO-3143
INV-000798,V005,Logistics Provider 5,Warehousing,2025-04-19 16:33:09.189189192,2025-06-18 16:33:09.189189192,NET60,Air Freight,39337.03,0.05,1966.85,41303.88,Pending,,USD,PO-7877
INV-000799,V038,Logistics Provider 38,Last Mile Delivery,2025-04-20 06:50:48.648648648,2025-05-20 06:50:48.648648648,NET30,Sea Freight,36994.32,0.05,1849.72,38844.04,Paid,2025-05-14 06:50:48.648648648,USD,PO-4163
INV-000800,V003,Logistics Provider 3,Warehousing,2025-04-20 21:08:28.108108112,2025-06-04 21:08:28.108108112,NET45,Customs Clearance,15723.98,0.0,0.0,15723.98,Rejected,,USD,PO-4662
INV-000801,V023,Logistics Provider 23,Warehousing,2025-04-21 11:26:07.567567568,2025-06-05 11:26:07.567567568,NET45,Warehousing,16965.33,0.05,848.27,17813.6,Paid,2025-05-24 11:26:07.567567568,USD,PO-3957
INV-000802,V037,Logistics Provider 37,Warehousing,2025-04-22 01:43:47.027027032,2025-05-22 01:43:47.027027032,NET30,Air Freight,39833.55,0.05,1991.68,41825.23,Paid,2025-05-18 01:43:47.027027032,USD,PO-8340
INV-000803,V037,Logistics Provider 37,Warehousing,2025-04-22 16:01:26.486486488,2025-06-21 16:01:26.486486488,NET60,Express Delivery,23610.83,0.1,2361.08,25971.91,Rejected,,USD,PO-2904
INV-000804,V010,Logistics Provider 10,Last Mile Delivery,2025-04-23 06:19:05.945945944,2025-06-22 06:19:05.945945944,NET60,Sea Freight,36810.08,0.0,0.0,36810.08,Paid,2025-06-16 06:19:05.945945944,USD,PO-9332
INV-000805,V010,Logistics Provider 10,Last Mile Delivery,2025-04-23 20:36:45.405405408,2025-07-22 20:36:45.405405408,NET90,Warehousing,8251.22,0.0,0.0,8251.22,Approved,,USD,PO-4905
INV-000806,V019,Logistics Provider 19,Freight Forwarder,2025-04-24 10:54:24.864864864,2025-05-24 10:54:24.864864864,NET30,Warehousing,42775.33,0.0,0.0,42775.33,Paid,2025-05-10 10:54:24.864864864,USD,PO-8587
INV-000807,V017,Logistics Provider 17,Freight Forwarder,2025-04-25 01:12:04.324324328,2025-05-25 01:12:04.324324328,NET30,Cross-Border,179166.75,0.0,0.0,179166.75,Paid,2025-05-11 01:12:04.324324328,USD,PO-3119
INV-000808,V021,Logistics Provider 21,Customs Broker,2025-04-25 15:29:43.783783784,2025-06-09 15:29:43.783783784,NET45,Air Freight,45440.2,0.0,0.0,45440.2,Paid,2025-05-27 15:29:43.783783784,USD,PO-6556
INV-000809,V014,Logistics Provider 14,Customs Broker,2025-04-26 05:47:23.243243248,2025-05-26 05:47:23.243243248,NET30,Road Transport,7486.25,0.05,374.31,7860.56,Approved,,USD,PO-5555
INV-000810,V009,Logistics Provider 9,Transportation,2025-04-26 20:05:02.702702704,2025-06-25 20:05:02.702702704,NET60,Air Freight,30057.71,0.1,3005.77,33063.48,Paid,2025-06-20 20:05:02.702702704,USD,PO-9974
INV-000811,V046,Logistics Provider 46,Freight Forwarder,2025-04-27 10:22:42.162162160,2025-05-27 10:22:42.162162160,NET30,Sea Freight,30356.91,0.0,0.0,30356.91,Pending,,USD,PO-4386
INV-000812,V001,Logistics Provider 1,Last Mile Delivery,2025-04-28 00:40:21.621621624,2025-06-12 00:40:21.621621624,NET45,Warehousing,18319.58,0.1,1831.96,20151.54,Rejected,,USD,PO-7751
INV-000813,V045,Logistics Provider 45,Customs Broker,2025-04-28 14:58:01.081081080,2025-07-27 14:58:01.081081080,NET90,Air Freight,23464.85,0.1,2346.48,25811.33,Approved,,USD,PO-3775
INV-000814,V013,Logistics Provider 13,Transportation,2025-04-29 05:15:40.540540544,2025-06-13 05:15:40.540540544,NET45,Road Transport,2861.1,0.05,143.06,3004.16,Pending,,USD,PO-3915
INV-000815,V004,Logistics Provider 4,Transportation,2025-04-29 19:33:20.000000000,2025-06-13 19:33:20.000000000,NET45,Cross-Border,37547.14,0.0,0.0,37547.14,Approved,,USD,PO-2495
INV-000816,V001,Logistics Provider 1,Last Mile Delivery,2025-04-30 09:50:59.459459464,2025-07-29 09:50:59.459459464,NET90,Air Freight,27916.8,0.05,1395.84,29312.64,Pending,,USD,PO-1342
INV-000817,V049,Logistics Provider 49,Transportation,2025-05-01 00:08:38.918918920,2025-06-15 00:08:38.918918920,NET45,Customs Clearance,3829.31,0.0,0.0,3829.31,Paid,2025-05-31 00:08:38.918918920,USD,PO-3280
INV-000818,V040,Logistics Provider 40,Freight Forwarder,2025-05-01 14:26:18.378378376,2025-06-15 14:26:18.378378376,NET45,Cross-Border,34357.04,0.05,1717.85,36074.89,Rejected,,USD,PO-8364
INV-000819,V032,Logistics Provider 32,Freight Forwarder,2025-05-02 04:43:57.837837840,2025-06-01 04:43:57.837837840,NET30,Road Transport,23872.32,0.1,2387.23,26259.55,Paid,2025-05-20 04:43:57.837837840,USD,PO-8495
INV-000820,V034,Logistics Provider 34,Warehousing,2025-05-02 19:01:37.297297296,2025-06-01 19:01:37.297297296,NET30,Sea Freight,2688.6,0.0,0.0,2688.6,Pending,,USD,PO-8124
INV-000821,V028,Logistics Provider 28,Freight Forwarder,2025-05-03 09:19:16.756756760,2025-08-01 09:19:16.756756760,NET90,Warehousing,48510.78,0.1,4851.08,53361.86,Pending,,USD,PO-7259
INV-000822,V031,Logistics Provider 31,Customs Broker,2025-05-03 23:36:56.216216216,2025-06-02 23:36:56.216216216,NET30,Air Freight,47506.5,0.1,4750.65,52257.15,Paid,2025-05-27 23:36:56.216216216,USD,PO-5032
INV-000823,V008,Logistics Provider 8,Customs Broker,2025-05-04 13:54:35.675675680,2025-06-03 13:54:35.675675680,NET30,Road Transport,26132.22,0.05,1306.61,27438.83,Rejected,,USD,PO-2545
INV-000824,V039,Logistics Provider 39,Warehousing,2025-05-05 04:12:15.135135136,2025-06-19 04:12:15.135135136,NET45,Cross-Border,5589.95,0.0,0.0,5589.95,Approved,,USD,PO-7579
INV-000825,V026,Logistics Provider 26,Warehousing,2025-05-05 18:29:54.594594592,2025-07-04 18:29:54.594594592,NET60,Customs Clearance,37976.44,0.1,3797.64,41774.08,Approved,,USD,PO-6316
INV-000826,V034,Logistics Provider 34,Warehousing,2025-05-06 08:47:34.054054056,2025-06-05 08:47:34.054054056,NET30,Road Transport,25104.62,0.05,1255.23,26359.85,Approved,,USD,PO-1639
INV-000827,V003,Logistics Provider 3,Warehousing,2025-05-06 23:05:13.513513512,2025-07-05 23:05:13.513513512,NET60,Last Mile Delivery,15819.93,0.0,0.0,15819.93,Paid,2025-06-23 23:05:13.513513512,USD,PO-1439
INV-000828,V050,Logistics Provider 50,Transportation,2025-05-07 13:22:52.972972976,2025-06-06 13:22:52.972972976,NET30,Express Delivery,25079.49,0.0,0.0,25079.49,Paid,2025-06-06 13:22:52.972972976,USD,PO-7549
INV-000829,V012,Logistics Provider 12,Last Mile Delivery,2025-05-08 03:40:32.432432432,2025-06-07 03:40:32.432432432,NET30,Customs Clearance,26599.76,0.1,2659.98,29259.74,Approved,,USD,PO-8603
INV-000830,V001,Logistics Provider 1,Last Mile Delivery,2025-05-08 17:58:11.891891896,2025-08-06 17:58:11.891891896,NET90,Cross-Border,28572.87,0.0,0.0,28572.87,Approved,,USD,PO-8845
INV-000831,V044,Logistics Provider 44,Last Mile Delivery,2025-05-09 08:15:51.351351352,2025-08-07 08:15:51.351351352,NET90,Sea Freight,22619.96,0.1,2262.0,24881.96,Paid,2025-07-29 08:15:51.351351352,USD,PO-7226
INV-000832,V005,Logistics Provider 5,Warehousing,2025-05-09 22:33:30.810810816,2025-08-07 22:33:30.810810816,NET90,Warehousing,30682.01,0.0,0.0,30682.01,Pending,,USD,PO-4597
INV-000833,V030,Logistics Provider 30,Warehousing,2025-05-10 12:51:10.270270272,2025-07-09 12:51:10.270270272,NET60,Cross-Border,46018.0,0.05,2300.9,48318.9,Approved,,USD,PO-1075
INV-000834,V030,Logistics Provider 30,Warehousing,2025-05-11 03:08:49.729729728,2025-06-25 03:08:49.729729728,NET45,Express Delivery,18751.14,0.1,1875.11,20626.25,Paid,2025-06-16 03:08:49.729729728,USD,PO-7298
INV-000835,V017,Logistics Provider 17,Freight Forwarder,2025-05-11 17:26:29.189189192,2025-06-10 17:26:29.189189192,NET30,Sea Freight,36560.11,0.1,3656.01,40216.12,Pending,,USD,PO-7262
INV-000836,V048,Logistics Provider 48,Customs Broker,2025-05-12 07:44:08.648648648,2025-06-11 07:44:08.648648648,NET30,Air Freight,44828.18,0.0,0.0,44828.18,Pending,,USD,PO-6545
INV-000837,V047,Logistics Provider 47,Freight Forwarder,2025-05-12 22:01:48.108108112,2025-06-11 22:01:48.108108112,NET30,Road Transport,23342.98,0.0,0.0,23342.98,Paid,2025-06-07 22:01:48.108108112,USD,PO-3833
INV-000838,V023,Logistics Provider 23,Warehousing,2025-05-13 12:19:27.567567568,2025-07-12 12:19:27.567567568,NET60,Last Mile Delivery,22729.34,0.1,2272.93,25002.27,Paid,2025-07-03 12:19:27.567567568,USD,PO-4848
INV-000839,V015,Logistics Provider 15,Last Mile Delivery,2025-05-14 02:37:07.027027032,2025-08-12 02:37:07.027027032,NET90,Customs Clearance,30503.73,0.0,0.0,30503.73,Paid,2025-08-10 02:37:07.027027032,USD,PO-9346
INV-000840,V037,Logistics Provider 37,Warehousing,2025-05-14 16:54:46.486486488,2025-06-28 16:54:46.486486488,NET45,Customs Clearance,29978.93,0.05,1498.95,31477.88,Paid,2025-06-14 16:54:46.486486488,USD,PO-7360
INV-000841,V021,Logistics Provider 21,Customs Broker,2025-05-15 07:12:25.945945944,2025-07-14 07:12:25.945945944,NET60,Road Transport,40522.88,0.0,0.0,40522.88,Paid,2025-07-06 07:12:25.945945944,USD,PO-4643
INV-000842,V014,Logistics Provider 14,Customs Broker,2025-05-15 21:30:05.405405408,2025-08-13 21:30:05.405405408,NET90,Last Mile Delivery,24347.69,0.05,1217.38,25565.07,Paid,2025-08-13 21:30:05.405405408,USD,PO-6078
INV-000843,V002,Logistics Provider 2,Transportation,2025-05-16 11:47:44.864864864,2025-07-15 11:47:44.864864864,NET60,Road Transport,49810.02,0.05,2490.5,52300.52,Approved,,USD,PO-4613
INV-000844,V011,Logistics Provider 11,Freight Forwarder,2025-05-17 02:05:24.324324328,2025-07-01 02:05:24.324324328,NET45,Air Freight,3914.11,0.05,195.71,4109.82,Paid,2025-06-28 02:05:24.324324328,USD,PO-3844
INV-000845,V039,Logistics Provider 39,Warehousing,2025-05-17 16:23:03.783783784,2025-08-15 16:23:03.783783784,NET90,Express Delivery,1155.22,0.05,57.76,1212.98,Rejected,,USD,PO-2785
INV-000846,V038,Logistics Provider 38,Last Mile Delivery,2025-05-18 06:40:43.243243248,2025-07-17 06:40:43.243243248,NET60,Sea Freight,32369.72,0.05,1618.49,33988.21,Approved,,USD,PO-2701
INV-000847,V034,Logistics Provider 34,Warehousing,2025-05-18 20:58:22.702702704,2025-07-02 20:58:22.702702704,NET45,Cross-Border,15623.31,0.0,0.0,15623.31,Approved,,USD,PO-2852
INV-000848,V038,Logistics Provider 38,Last Mile Delivery,2025-05-19 11:16:02.162162160,2025-06-18 11:16:02.162162160,NET30,Customs Clearance,12778.74,0.05,638.94,13417.68,Approved,,USD,PO-6194
INV-000849,V050,Logistics Provider 50,Transportation,2025-05-20 01:33:41.621621624,2025-07-04 01:33:41.621621624,NET45,Air Freight,16283.05,0.0,0.0,16283.05,Pending,,USD,PO-5985
INV-000850,V034,Logistics Provider 34,Warehousing,2025-05-20 15:51:21.081081080,2025-06-19 15:51:21.081081080,NET30,Sea Freight,13546.33,0.05,677.32,14223.65,Pending,,USD,PO-9506
INV-000851,V018,Logistics Provider 18,Last Mile Delivery,2025-05-21 06:09:00.540540544,2025-07-20 06:09:00.540540544,NET60,Air Freight,2508.71,0.1,250.87,2759.58,Paid,2025-07-05 06:09:00.540540544,USD,PO-5819
INV-000852,V030,Logistics Provider 30,Warehousing,2025-05-21 20:26:40.000000000,2025-08-19 20:26:40.000000000,NET90,Last Mile Delivery,48605.12,0.05,2430.26,51035.38,Rejected,,USD,PO-7967
INV-000853,V015,Logistics Provider 15,Last Mile Delivery,2025-05-22 10:44:19.459459464,2025-08-20 10:44:19.459459464,NET90,Customs Clearance,11816.53,0.1,1181.65,12998.18,Approved,,USD,PO-8461
INV-000854,V027,Logistics Provider 27,Transportation,2025-05-23 01:01:58.918918920,2025-07-22 01:01:58.918918920,NET60,Cross-Border,36967.46,0.05,1848.37,38815.83,Pending,,USD,PO-8254
INV-000855,V034,Logistics Provider 34,Warehousing,2025-05-23 15:19:38.378378376,2025-08-21 15:19:38.378378376,NET90,Road Transport,38367.22,0.05,1918.36,40285.58,Pending,,USD,PO-3382
INV-000856,V038,Logistics Provider 38,Last Mile Delivery,2025-05-24 05:37:17.837837840,2025-08-22 05:37:17.837837840,NET90,Road Transport,46533.61,0.05,2326.68,48860.29,Paid,2025-08-11 05:37:17.837837840,USD,PO-4260
INV-000857,V033,Logistics Provider 33,Customs Broker,2025-05-24 19:54:57.297297296,2025-06-23 19:54:57.297297296,NET30,Sea Freight,2496.92,0.1,249.69,2746.61,Approved,,USD,PO-6659
INV-000858,V024,Logistics Provider 24,Freight Forwarder,2025-05-25 10:12:36.756756760,2025-07-24 10:12:36.756756760,NET60,Cross-Border,43730.37,0.1,4373.04,48103.41,Approved,,USD,PO-3861
INV-000859,V015,Logistics Provider 15,Last Mile Delivery,2025-05-26 00:30:16.216216216,2025-07-10 00:30:16.216216216,NET45,Express Delivery,26834.08,0.05,1341.7,28175.78,Approved,,USD,PO-5367
INV-000860,V030,Logistics Provider 30,Warehousing,2025-05-26 14:47:55.675675680,2025-06-25 14:47:55.675675680,NET30,Warehousing,31994.66,0.0,0.0,31994.66,Approved,,USD,PO-9160
INV-000861,V042,Logistics Provider 42,Transportation,2025-05-27 05:05:35.135135136,2025-07-26 05:05:35.135135136,NET60,Last Mile Delivery,32579.04,0.05,1628.95,34207.99,Approved,,USD,PO-8198
INV-000862,V017,Logistics Provider 17,Freight Forwarder,2025-05-27 19:23:14.594594592,2025-06-26 19:23:14.594594592,NET30,Sea Freight,41170.09,0.1,4117.01,45287.1,Paid,2025-06-19 19:23:14.594594592,USD,PO-5494
INV-000863,V005,Logistics Provider 5,Warehousing,2025-05-28 09:40:54.054054056,2025-07-12 09:40:54.054054056,NET45,Warehousing,17336.96,0.05,866.85,18203.81,Paid,2025-06-27 09:40:54.054054056,USD,PO-4510
INV-000864,V029,Logistics Provider 29,Customs Broker,2025-05-28 23:58:33.513513512,2025-07-12 23:58:33.513513512,NET45,Air Freight,36919.51,0.1,3691.95,40611.46,Paid,2025-07-01 23:58:33.513513512,USD,PO-6794
INV-000865,V004,Logistics Provider 4,Transportation,2025-05-29 14:16:12.972972976,2025-07-28 14:16:12.972972976,NET60,Last Mile Delivery,26900.33,0.1,2690.03,29590.36,Approved,,USD,PO-9431
INV-000866,V010,Logistics Provider 10,Last Mile Delivery,2025-05-30 04:33:52.432432432,2025-07-14 04:33:52.432432432,NET45,Air Freight,39876.31,0.1,3987.63,43863.94,Paid,2025-06-30 04:33:52.432432432,USD,PO-6143
INV-000867,V017,Logistics Provider 17,Freight Forwarder,2025-05-30 18:51:31.891891896,2025-06-29 18:51:31.891891896,NET30,Express Delivery,49536.76,0.05,2476.84,52013.6,Paid,2025-06-19 18:51:31.891891896,USD,PO-5477
INV-000868,V010,Logistics Provider 10,Last Mile Delivery,2025-05-31 09:09:11.351351352,2025-07-15 09:09:11.351351352,NET45,Cross-Border,10831.9,0.1,1083.19,11915.09,Pending,,USD,PO-9603
INV-000869,V017,Logistics Provider 17,Freight Forwarder,2025-05-31 23:26:50.810810816,2025-06-30 23:26:50.810810816,NET30,Customs Clearance,49737.78,0.1,4973.78,54711.56,Paid,2025-06-15 23:26:50.810810816,USD,PO-8808
INV-000870,V020,Logistics Provider 20,Warehousing,2025-06-01 13:44:30.270270272,2025-07-01 13:44:30.270270272,NET30,Last Mile Delivery,5400.8,0.05,270.04,5670.84,Approved,,USD,PO-3636
INV-000871,V024,Logistics Provider 24,Freight Forwarder,2025-06-02 04:02:09.729729728,2025-07-17 04:02:09.729729728,NET45,Warehousing,1113.56,0.1,111.36,1224.92,Paid,2025-07-14 04:02:09.729729728,USD,PO-5882
INV-000872,V005,Logistics Provider 5,Warehousing,2025-06-02 18:19:49.189189192,2025-08-01 18:19:49.189189192,NET60,Express Delivery,3163.93,0.05,158.2,3322.13,Approved,,USD,PO-5091
INV-000873,V034,Logistics Provider 34,Warehousing,2025-06-03 08:37:28.648648648,2025-09-01 08:37:28.648648648,NET90,Customs Clearance,17747.34,0.1,1774.73,19522.07,Rejected,,USD,PO-9130
INV-000874,V006,Logistics Provider 6,Last Mile Delivery,2025-06-03 22:55:08.108108112,2025-07-18 22:55:08.108108112,NET45,Road Transport,32012.41,0.0,0.0,32012.41,Pending,,USD,PO-9782
INV-000875,V002,Logistics Provider 2,Transportation,2025-06-04 13:12:47.567567568,2025-07-04 13:12:47.567567568,NET30,Warehousing,4382.45,0.0,0.0,4382.45,Paid,2025-06-23 13:12:47.567567568,USD,PO-1506
INV-000876,V013,Logistics Provider 13,Transportation,2025-06-05 03:30:27.027027032,2025-07-05 03:30:27.027027032,NET30,Sea Freight,1277.62,0.1,127.76,1405.38,Paid,2025-06-24 03:30:27.027027032,USD,PO-6179
INV-000877,V043,Logistics Provider 43,Transportation,2025-06-05 17:48:06.486486488,2025-07-20 17:48:06.486486488,NET45,Road Transport,46917.46,0.0,0.0,46917.46,Paid,2025-07-16 17:48:06.486486488,USD,PO-7157
INV-000878,V043,Logistics Provider 43,Transportation,2025-06-06 08:05:45.945945944,2025-08-05 08:05:45.945945944,NET60,Express Delivery,41274.41,0.05,2063.72,43338.13,Approved,,USD,PO-5671
INV-000879,V048,Logistics Provider 48,Customs Broker,2025-06-06 22:23:25.405405408,2025-08-05 22:23:25.405405408,NET60,Road Transport,40649.98,0.0,0.0,40649.98,Approved,,USD,PO-1113
INV-000880,V011,Logistics Provider 11,Freight Forwarder,2025-06-07 12:41:04.864864864,2025-07-07 12:41:04.864864864,NET30,Sea Freight,44336.79,0.1,4433.68,48770.47,Paid,2025-07-07 12:41:04.864864864,USD,PO-8866
INV-000881,V047,Logistics Provider 47,Freight Forwarder,2025-06-08 02:58:44.324324328,2025-07-08 02:58:44.324324328,NET30,Last Mile Delivery,35301.68,0.1,3530.17,38831.85,Approved,,USD,PO-6079
INV-000882,V023,Logistics Provider 23,Warehousing,2025-06-08 17:16:23.783783784,2025-08-07 17:16:23.783783784,NET60,Road Transport,6115.8,0.05,305.79,6421.59,Approved,,USD,PO-9036
